APS,ABPS,subARP,mis_match,subTCP,TCP_rate,ARP Spoofing,IP Spoofing
68,173,0,0,40,42.18181818,0,1
66,1,0,0,40,41.45454545,0,1
31,0,0,0,42,40.72727273,0,1
11,1,0,0,42,40,0,1
7,0,0,0,44,40.72727273,0,1
5,0,0,0,44,41.45454545,0,1
12,0,0,0,44,40,0,1
18,87,0,0,44,39.27272727,0,1
40,201,0,0,46,42.18181818,0,1
124,203,0,0,46,40.72727273,0,1
140,193,0,0,47,41.09090909,0,1
76,240,0,0,49,39.63636364,0,1
57,222,0,0,50,40.72727273,0,1
50,210,0,0,50,40.72727273,0,1
72,87,0,0,50,40.72727273,0,1
60,0,0,0,50,39.27272727,0,1
42,0,0,0,52,40.36363636,0,1
16,0,0,0,54,42.18181818,0,1
8,0,0,0,54,39.27272727,0,1
8,0,0,0,56,40.36363636,0,1
8,0,0,0,56,40.72727273,0,1
4,182,0,0,56,44.36363636,0,1
66,201,0,0,56,40,0,1
134,236,0,0,59,42.18181818,0,1
130,175,0,0,60,41.81818182,0,1
54,214,0,0,61,39.63636364,0,1
82,212,0,0,62,40.72727273,0,1
92,224,0,0,62,40.72727273,0,1
56,36,0,0,62,40.72727273,0,1
40,0,0,0,62,40,0,1
16,0,0,0,62,41.45454545,0,1
6,0,0,0,62,40.72727273,0,1
6,0,0,0,62,40.72727273,0,1
12,0,0,0,63,39.63636364,0,1
34,179,0,0,64,33.45454545,0,1
80,391,0,0,64,33.45454545,0,1
42,0,0,0,64,33.45454545,0,1
6,5769,0,0,28,40.72727273,0,1
80,217,0,0,29,41.09090909,0,1
124,255,0,0,30,41.45454545,0,1
106,201,0,0,31,40.36363636,0,1
76,202,0,0,33,41.09090909,0,1
52,231,0,0,34,40.72727273,0,1
32,46,0,0,34,40.72727273,0,1
42,0,0,0,34,40.72727273,0,1
34,0,0,0,34,40,0,1
10,0,0,0,34,39.27272727,0,1
13,1,0,0,34,40.72727273,0,1
17,0,0,0,36,40.72727273,0,1
11,0,0,0,36,40.72727273,0,1
8,214,0,0,37,40.36363636,0,1
54,210,0,0,37,40.72727273,0,1
124,184,0,0,38,40,0,1
109,222,0,0,38,40.72727273,0,1
48,216,0,0,38,20.36363636,0,1
56,238,0,0,38,19.63636364,0,1
50,55,0,0,43,21.09090909,0,1
44,0,0,0,44,20,0,1
40,0,0,0,44,21.09090909,0,1
16,0,0,0,44,20.36363636,0,1
13,1,0,0,46,21.81818182,0,1
5,0,0,0,46,21.09090909,0,1
4,15,0,0,46,19.63636364,0,1
6,224,0,0,47,22.90909091,0,1
105,230,0,0,48,20.36363636,0,1
142,240,0,0,48,10.90909091,0,1
93,195,0,0,48,0,0,1
56,196,0,0,48,18.18181818,0,1
46,229,0,0,48,20.36363636,0,1
38,43,0,0,48,20.36363636,0,1
18,0,0,0,48,24,0,1
4,0,0,0,48,39.27272727,0,1
0,0,0,0,48,40,0,1
4,0,0,0,48,40.72727273,0,1
8,0,0,0,48,40.72727273,0,1
16,14,0,0,48,40.72727273,0,1
16,197,0,0,48,43.63636364,0,1
82,216,0,0,48,40.72727273,0,1
130,202,0,0,50,41.09090909,0,1
92,213,0,0,52,39.27272727,0,1
43,194,0,0,52,40,0,1
53,177,0,0,52,40.72727273,0,1
61,144,0,0,52,40.72727273,0,1
51,0,0,0,52,39.27272727,0,1
38,0,0,0,54,40,0,1
14,0,0,0,56,40,0,1
6,0,0,0,56,39.27272727,0,1
10,0,0,0,56,40.72727273,0,1
8,0,0,0,56,40.72727273,0,1
14,99,0,0,56,41.45454545,0,1
34,191,0,0,56,41.45454545,0,1
122,247,0,0,56,42.18181818,0,1
144,161,0,0,56,40.72727273,0,1
44,232,0,0,57,41.81818182,0,1
39,218,0,0,58,40.72727273,0,1
44,221,0,0,58,40.72727273,0,1
40,67,0,0,60,40,0,1
52,0,0,0,62,41.45454545,0,1
38,0,0,0,62,39.27272727,0,1
12,0,0,0,64,40,0,1
16,0,0,0,66,41.45454545,0,1
18,0,0,0,66,39.27272727,0,1
11,1,0,0,68,40.72727273,0,1
15,188,0,0,68,41.45454545,0,1
61,216,0,0,68,41.45454545,0,1
126,225,0,0,70,40.36363636,0,1
106,187,0,0,71,39.63636364,0,1
36,212,0,0,73,40.36363636,0,1
34,218,0,0,74,40.36363636,0,1
62,177,0,0,75,39.63636364,0,1
74,12,0,0,76,42.18181818,0,1
46,0,0,0,76,42.18181818,0,1
16,0,0,0,76,19.63636364,0,1
13,1,0,0,77,20.72727273,0,1
14,0,0,0,78,20.72727273,0,1
16,1,0,0,78,2.181818182,0,1
12,166,0,0,78,23.27272727,0,1
59,203,0,0,79,22.90909091,0,1
130,187,0,0,80,20.36363636,0,1
138,203,0,0,80,19.63636364,0,1
41,210,0,0,82,20.36363636,0,1
42,220,0,0,82,21.09090909,0,1
58,247,0,0,82,19.63636364,0,1
48,75,0,0,82,19.63636364,0,1
42,0,0,0,82,20.36363636,0,1
25,1,0,0,82,21.09090909,0,1
11,0,0,0,82,19.63636364,0,1
10,0,0,0,82,19.63636364,0,1
12,0,0,0,82,40.72727273,0,1
18,185,0,0,84,40.72727273,0,1
97,208,0,0,85,40.36363636,0,1
138,256,0,0,86,41.45454545,0,1
70,199,0,0,86,40,0,1
50,209,0,0,87,41.09090909,0,1
46,210,0,0,88,40,0,1
44,7,0,0,88,40.72727273,0,1
30,0,0,0,88,40.72727273,0,1
12,0,0,0,88,40,0,1
4,0,0,0,88,41.45454545,0,1
14,0,0,0,88,40,0,1
14,0,0,0,88,40,0,1
12,32,0,0,88,40,0,1
5,217,0,0,88,41.45454545,0,1
110,189,0,0,88,40.72727273,0,1
134,207,0,0,88,39.27272727,0,1
50,175,0,0,89,40.36363636,0,1
30,207,0,0,90,40.72727273,0,1
60,243,0,0,90,40,0,1
62,113,0,0,92,42.18181818,0,1
63,1,0,0,94,41.45454545,0,1
55,0,0,0,94,40.72727273,0,1
15,0,0,0,94,43.63636364,0,1
6,0,0,0,94,40.72727273,0,1
4,0,0,0,94,41.45454545,0,1
4,0,0,0,94,40,0,1
11,176,0,0,95,41.81818182,0,1
70,183,0,0,96,40,0,1
120,206,0,0,96,42.18181818,0,1
112,215,0,0,97,40.72727273,0,1
54,228,0,0,98,23.27272727,0,1
42,183,0,0,98,20.36363636,0,1
46,204,0,0,99,20.72727273,0,1
58,24,0,0,100,20,0,1
52,0,0,0,100,19.63636364,0,1
32,0,0,0,100,20.36363636,0,1
14,0,0,0,100,21.09090909,0,1
12,2,0,0,102,21.81818182,0,1
17,0,0,0,102,19.63636364,0,1
19,42,0,0,102,21.09090909,0,1
12,207,0,0,102,35.63636364,0,1
97,213,0,0,102,40.72727273,0,1
127,234,0,0,106,33.45454545,0,1
52,202,0,0,109,21.45454545,0,1
53,196,0,0,110,21.81818182,0,1
53,226,0,0,110,20.36363636,0,1
46,8,0,0,111,21.45454545,0,1
55,0,0,0,112,21.09090909,0,1
41,0,0,0,114,22.18181818,0,1
8,0,0,0,115,20,0,1
4,0,0,0,116,20.36363636,0,1
2,0,0,0,117,20,0,1
12,62,0,0,118,20.36363636,0,1
38,195,0,0,118,21.81818182,0,1
112,207,0,0,118,19.63636364,0,1
134,214,0,0,118,21.09090909,0,1
80,193,0,0,118,20.36363636,0,1
56,245,0,0,118,21.09090909,0,1
52,199,0,0,118,20.36363636,0,1
46,113,0,0,118,21.09090909,0,1
60,0,0,0,118,19.63636364,0,1
38,0,0,0,118,21.81818182,0,1
12,0,0,0,118,20.36363636,0,1
10,0,0,0,118,20.36363636,0,1
18,0,0,0,118,20.36363636,0,1
12,0,0,0,120,21.45454545,0,1
10,161,0,0,120,20.36363636,0,1
70,211,0,0,120,21.09090909,0,1
142,192,0,0,120,20.36363636,0,1
114,220,0,0,120,21.09090909,0,1
44,241,0,0,120,20.36363636,0,1
34,191,0,0,120,21.09090909,0,1
36,185,0,0,122,20,0,1
46,28,0,0,124,21.09090909,0,1
62,0,0,0,124,20.36363636,0,1
32,0,0,0,124,19.63636364,0,1
6,0,0,0,125,21.45454545,0,1
8,0,0,0,125,19.63636364,0,1
8,0,0,0,125,21.09090909,0,1
8,69,0,0,125,19.63636364,0,1
18,201,0,0,128,22.18181818,0,1
96,193,0,0,129,21.09090909,0,1
130,223,0,0,129,19.63636364,0,1
82,255,0,0,129,21.09090909,0,1
72,228,0,0,129,13.09090909,0,1
54,173,0,0,129,1.454545455,0,1
144,6754,0,0,0,0,0,1
29,208,0,0,2,24.36363636,0,1
31,196,0,0,2,21.09090909,0,1
72,106,0,0,3,20,0,1
84,0,0,0,4,21.45454545,0,1
38,0,0,0,6,20,0,1
12,0,0,0,6,21.09090909,0,1
6,0,0,0,6,20.36363636,0,1
6,0,0,0,6,21.09090909,0,1
10,7,0,0,6,20.36363636,0,1
12,235,0,0,8,19.63636364,0,1
105,243,0,0,10,21.45454545,0,1
110,293,0,0,11,20.72727273,0,1
66,199,0,0,12,20.36363636,0,1
58,182,0,0,14,20.72727273,0,1
40,110,0,0,16,21.45454545,0,1
48,0,0,0,16,21.09090909,0,1
26,0,0,0,17,20,0,1
6,0,0,0,18,20.36363636,0,1
8,0,0,0,18,20.36363636,0,1
14,0,0,0,18,20.36363636,0,1
12,4,0,0,18,19.63636364,0,1
16,272,0,0,18,21.09090909,0,1
80,230,0,0,19,20.72727273,0,1
126,271,0,0,20,20,0,1
100,177,0,0,21,20.36363636,0,1
54,217,0,0,21,20.36363636,0,1
40,189,0,0,22,20,0,1
60,41,0,0,23,23.63636364,0,1
64,0,0,0,23,19.63636364,0,1
32,0,0,0,23,21.81818182,0,1
4,0,0,0,23,20.36363636,0,1
6,0,0,0,23,21.81818182,0,1
10,0,0,0,23,20.36363636,0,1
6,92,0,0,23,19.63636364,0,1
52,194,0,0,24,21.45454545,0,1
124,247,0,0,28,21.09090909,0,1
82,259,0,0,28,20.36363636,0,1
48,224,0,0,28,22.54545455,0,1
56,177,0,0,30,20,0,1
46,34,0,0,30,19.63636364,0,1
38,0,0,0,30,20.36363636,0,1
2,0,0,0,4,40,0,1
6,0,0,0,8,40,0,1
12,172,0,0,9,41.81818182,0,1
90,255,0,0,9,40,0,1
148,220,0,0,10,40.72727273,0,1
74,259,0,0,10,41.45454545,0,1
46,211,0,0,12,40.36363636,0,1
62,211,0,0,12,40.72727273,0,1
58,10,0,0,12,41.45454545,0,1
36,0,0,0,13,40.36363636,0,1
14,0,0,0,14,42.18181818,0,1
4,0,0,0,14,40,0,1
8,0,0,0,14,41.45454545,0,1
8,0,0,0,14,40,0,1
4,171,0,0,16,40.72727273,0,1
60,178,0,0,17,46.54545455,0,1
134,212,0,0,21,37.81818182,0,1
108,230,0,0,24,42.54545455,0,1
42,254,0,0,24,40,0,1
80,120,0,0,0,125.8181818,0,1
40,0,0,0,0,100.3636364,0,1
12,0,0,0,1,101.0909091,0,1
2,0,0,0,1,101.0909091,0,1
8,0,0,0,2,100.7272727,0,1
16,8,0,0,3,100,0,1
24,256,0,0,4,100.7272727,0,1
116,247,0,0,5,21.09090909,0,1
18,0,0,0,3,100,0,1
2,0,0,0,5,100,0,1
8,0,0,0,8,100.3636364,0,1
8,8,0,0,11,100,0,1
4,220,0,0,11,101.0909091,0,1
58,150,0,0,0,26.18181818,0,1
70,0,0,0,1,41.09090909,0,1
6,2219,0,0,0,0,0,1
6,1,0,0,0,0.727272727,0,1
6,0,0,0,0,0.727272727,0,1
9,80,0,0,1,53.45454545,0,1
32,264,0,0,2,41.45454545,0,1
124,270,0,0,4,40.36363636,0,1
56,292,0,0,4,40,0,1
36,220,0,0,6,40,0,1
51,12,0,0,8,38.90909091,0,1
37,0,0,0,8,40,0,1
6,0,0,0,8,38.54545455,0,1
6,0,0,0,8,43.63636364,0,1
10,0,0,0,8,42.18181818,0,1
11,21,0,0,11,40.36363636,0,1
19,252,0,0,13,40.36363636,0,1
110,230,0,0,14,41.81818182,0,1
115,223,0,0,17,41.09090909,0,1
53,267,0,0,18,40.72727273,0,1
40,190,0,0,19,40.36363636,0,1
28,90,0,0,19,40.72727273,0,1
31,0,0,0,20,27.63636364,0,1
13,0,0,0,20,1.090909091,0,1
8,238,0,0,20,39.27272727,0,1
92,306,0,0,21,40.36363636,0,1
106,251,0,0,22,40.72727273,0,1
42,251,0,0,23,41.09090909,0,1
44,192,0,0,24,40.72727273,0,1
32,3,0,0,24,40.72727273,0,1
24,0,0,0,26,41.45454545,0,1
18,0,0,0,27,40.36363636,0,1
8,0,0,0,27,41.45454545,0,1
8,0,0,0,28,40.36363636,0,1
10,14,0,0,29,41.09090909,0,1
12,240,0,0,33,45.81818182,0,1
114,256,0,0,34,40,0,1
98,245,0,0,34,40,0,1
32,206,0,0,35,40.72727273,0,1
48,261,0,0,36,40,0,1
48,51,0,0,36,41.45454545,0,1
32,0,0,0,36,24.72727273,0,1
15,297,0,0,36,1.454545455,0,1
122,241,0,0,36,0,0,1
128,215,0,0,36,4.363636364,0,1
28,236,0,0,36,41.45454545,0,1
38,259,0,0,37,43.27272727,0,1
42,104,0,0,42,41.81818182,0,1
38,0,0,0,42,40.72727273,0,1
18,0,0,0,42,40,0,1
12,0,0,0,42,40,0,1
8,0,0,0,42,40.72727273,0,1
8,28,0,0,42,39.27272727,0,1
32,248,0,0,44,40.72727273,0,1
126,247,0,0,44,41.45454545,0,1
65,222,0,0,46,40,0,1
58,231,0,0,46,42.90909091,0,1
30,186,0,0,48,44.36363636,0,1
30,2,0,0,48,40,0,1
28,0,0,0,48,40,0,1
10,0,0,0,48,40.72727273,0,1
10,0,0,0,50,46.54545455,0,1
10,0,0,0,52,24,0,1
11,73,0,0,0,0.727272727,0,1
47,218,0,0,0,0,0,1
103,269,0,0,2,3.636363636,0,1
69,313,0,0,3,40.36363636,0,1
42,267,0,0,4,41.09090909,0,1
50,140,0,0,4,41.45454545,0,1
54,0,0,0,4,40.72727273,0,1
30,0,0,0,4,45.09090909,0,1
5,1,0,0,7,41.45454545,0,1
9,0,0,0,8,41.09090909,0,1
6,0,0,0,8,41.45454545,0,1
2,12,0,0,8,45.81818182,0,1
10,211,0,0,11,40.36363636,0,1
108,232,0,0,11,42.18181818,0,1
132,239,0,0,12,40.72727273,0,1
56,198,0,0,13,41.09090909,0,1
24,169,0,0,14,40,0,1
20,183,0,0,14,40,0,1
48,0,0,0,16,41.45454545,0,1
40,0,0,0,16,41.45454545,0,1
12,0,0,0,18,40.36363636,0,1
6,0,0,0,18,40.72727273,0,1
11,0,0,0,0,37.81818182,0,1
14,0,0,0,1,44.72727273,0,1
8,130,0,0,1,40,0,1
59,239,0,0,2,41.09090909,0,1
128,216,0,0,2,40,0,1
54,223,0,0,6,39.27272727,0,1
50,246,0,0,8,41.81818182,0,1
58,158,0,0,8,41.45454545,0,1
40,0,0,0,8,40,0,1
8,0,0,0,10,40.72727273,0,1
4,0,0,0,10,40.72727273,0,1
6,0,0,0,10,45.81818182,0,1
14,0,0,0,11,42.54545455,0,1
14,40,0,0,12,40.36363636,0,1
24,231,0,0,12,40.72727273,0,1
98,218,0,0,12,40,0,1
112,224,0,0,14,42.54545455,0,1
50,259,0,0,14,40,0,1
30,225,0,0,16,26.18181818,0,1
41,157,0,0,16,0,0,1
11,0,0,0,1,33.81818182,0,1
4,0,0,0,2,30.54545455,0,1
8,0,0,0,4,31.63636364,0,1
127,222,0,0,7,31.63636364,0,1
52,234,0,0,8,29.81818182,0,1
40,219,0,0,8,30.54545455,0,1
46,147,0,0,10,31.27272727,0,1
44,0,0,0,10,31.27272727,0,1
32,0,0,0,10,29.81818182,0,1
8,0,0,0,10,32.72727273,0,1
10,0,0,0,10,29.81818182,0,1
8,0,0,0,10,31.27272727,0,1
14,75,0,0,12,30.54545455,0,1
40,181,0,0,12,29.81818182,0,1
120,178,0,0,19,34.18181818,0,1
118,218,0,0,23,28,0,1
46,235,0,0,26,33.09090909,0,1
36,259,0,0,27,30.54545455,0,1
40,117,0,0,29,31.27272727,0,1
48,0,0,0,29,30.54545455,0,1
44,0,0,0,29,30.54545455,0,1
16,0,0,0,29,30.54545455,0,1
2,0,0,0,30,30.18181818,0,1
2,0,0,0,31,34.18181818,0,1
118,232,0,0,2,2.909090909,0,1
103,239,-1,0,4,20.72727273,0,1
38,119,0,0,6,19.63636364,0,1
58,0,0,0,8,21.81818182,0,1
38,0,0,0,8,19.63636364,0,1
10,0,0,0,8,19.63636364,0,1
10,0,0,0,8,19.63636364,0,1
6,0,0,0,10,21.09090909,0,1
8,36,0,0,10,21.81818182,0,1
30,248,0,0,10,20.36363636,0,1
104,201,0,0,11,20,0,1
104,216,0,0,11,20.36363636,0,1
50,202,0,0,12,21.45454545,0,1
36,212,0,0,14,22.18181818,0,1
32,193,0,0,14,20.36363636,0,1
44,6,0,0,14,21.09090909,0,1
40,0,0,0,14,19.63636364,0,1
12,0,0,0,14,20.36363636,0,1
6,0,0,0,14,20.36363636,0,1
6,0,0,0,14,21.09090909,0,1
12,0,0,0,3,20.72727273,0,1
12,201,0,0,4,20.72727273,0,1
80,258,0,0,4,20.36363636,0,1
114,259,0,0,5,20.72727273,0,1
52,240,0,0,6,20.36363636,0,1
44,229,0,0,6,20.36363636,0,1
40,122,0,0,6,20.36363636,0,1
34,0,0,0,6,19.63636364,0,1
16,0,0,0,6,19.63636364,0,1
6,0,0,0,6,20.36363636,0,1
0,0,0,0,7,20,0,1
0,0,0,0,9,19.27272727,0,1
0,79,0,0,10,20.72727273,0,1
32,196,0,0,11,20,0,1
112,231,0,0,12,20.36363636,0,1
122,213,-2,0,13,19.27272727,0,1
50,247,0,0,14,20.72727273,0,1
18,240,0,0,15,20,0,1
20,142,0,0,17,20,0,1
44,0,0,0,19,20.72727273,0,1
36,0,0,0,21,22.90909091,0,1
6,0,0,0,22,20.36363636,0,1
4,0,0,0,22,20.36363636,0,1
2,0,0,0,22,19.63636364,0,1
0,79,0,0,22,21.09090909,0,1
39,213,-3,0,32,22.18181818,0,1
130,195,0,0,32,19.63636364,0,1
114,198,0,0,32,20.36363636,0,1
18,234,0,0,32,20.36363636,0,1
32,235,0,0,34,20,0,1
44,123,0,0,34,19.63636364,0,1
46,0,0,0,34,19.63636364,0,1
31,0,0,0,34,20.36363636,0,1
4,0,0,0,34,20.36363636,0,1
2,0,0,0,34,21.09090909,0,1
2,0,0,0,34,19.63636364,0,1
0,54,0,0,34,20.36363636,0,1
32,212,0,0,34,19.63636364,0,1
144,187,0,0,36,20,0,1
134,211,0,0,36,2.181818182,0,1
27,804,0,0,36,0,0,1
9,0,0,0,36,0,0,1
8,0,0,0,36,0,0,1
2,0,0,0,36,20.36363636,0,1
0,0,0,0,36,19.63636364,0,1
0,185,0,0,36,20.36363636,0,1
62,183,0,0,37,22.18181818,0,1
154,204,0,0,38,20.36363636,0,1
110,201,0,0,38,20.36363636,0,1
36,213,0,0,38,20.36363636,0,1
14,206,0,0,38,21.09090909,0,1
20,110,0,0,38,19.63636364,0,1
26,0,0,0,38,19.63636364,0,1
16,0,0,0,38,20.36363636,0,1
4,0,0,0,40,20,0,1
4,0,0,0,40,20.36363636,0,1
2,0,0,0,40,20.36363636,0,1
0,40,0,0,40,20.36363636,0,1
22,273,0,0,42,20.72727273,0,1
110,246,0,0,42,20.36363636,0,1
120,197,0,0,43,19.27272727,0,1
50,169,0,0,45,20.72727273,0,1
28,206,0,0,46,22.54545455,0,1
34,209,0,0,47,20.36363636,0,1
32,7,0,0,48,20,0,1
22,0,0,0,48,19.63636364,0,1
6,0,0,0,48,19.63636364,0,1
4,0,0,0,48,21.09090909,0,1
4,0,0,0,48,18.90909091,0,1
2,0,0,0,48,19.63636364,0,1
2,185,0,0,48,20.36363636,0,1
94,207,0,0,48,20.36363636,0,1
128,218,0,0,48,19.63636364,0,1
62,215,0,0,48,21.09090909,0,1
30,215,0,0,50,20,0,1
20,201,0,0,50,20.36363636,0,1
34,107,0,0,50,20.36363636,0,1
50,0,0,0,52,19.63636364,0,1
22,0,0,0,52,20.36363636,0,1
4,0,0,0,52,20.36363636,0,1
2,0,0,0,52,19.63636364,0,1
0,0,0,0,52,19.63636364,0,1
0,28,0,0,52,20.36363636,0,1
26,257,0,0,54,20,0,1
7,1140,0,0,56,0,0,1
4,0,0,0,56,0,0,1
6,1,0,0,56,0,0,1
6,13,0,0,56,21.81818182,0,1
2,209,0,0,56,19.63636364,0,1
107,202,0,0,57,20.72727273,0,1
146,247,0,0,58,20.36363636,0,1
44,225,0,0,58,23.27272727,0,1
26,225,0,0,60,20,0,1
34,201,0,0,60,20.36363636,0,1
34,11,0,0,60,20.36363636,0,1
28,0,0,0,60,23.27272727,0,1
6,0,0,0,60,20.36363636,0,1
2,0,0,0,60,20.36363636,0,1
2,0,0,0,60,22.54545455,0,1
2,0,0,0,60,20.36363636,0,1
0,153,0,0,60,20.36363636,0,1
64,239,0,0,60,19.63636364,0,1
134,190,0,0,62,18.54545455,0,1
116,198,0,0,62,21.81818182,0,1
32,216,0,0,62,19.63636364,0,1
36,207,0,0,63,20,0,1
44,125,0,0,64,19.63636364,0,1
20,0,0,0,64,20.36363636,0,1
10,0,0,0,64,21.09090909,0,1
4,0,0,0,64,20.36363636,0,1
2,0,0,0,65,20,0,1
2,0,0,0,66,20.72727273,0,1
4,9,0,0,66,20.36363636,0,1
2,214,0,0,67,19.27272727,0,1
106,199,0,0,68,20.36363636,0,1
130,184,0,0,68,20.36363636,0,1
50,229,0,0,70,20,0,1
34,217,0,0,78,22.54545455,0,1
22,197,0,0,78,19.63636364,0,1
36,37,0,0,78,21.09090909,0,1
40,0,0,0,78,22.54545455,0,1
18,0,0,0,78,20.36363636,0,1
2,0,0,0,79,21.45454545,0,1
4,0,0,0,80,22.54545455,0,1
2,0,0,0,80,19.63636364,0,1
0,95,0,0,80,20.36363636,0,1
26,264,0,0,81,20,0,1
128,212,0,0,82,19.63636364,0,1
126,216,0,0,82,20.36363636,0,1
66,215,0,0,5,20,0,1
35,261,0,0,8,21.81818182,0,1
10,0,0,0,8,21.09090909,0,1
10,0,0,0,10,20,0,1
7,81,0,0,13,20,0,1
29,205,0,0,16,21.81818182,0,1
133,244,0,0,16,20.36363636,0,1
84,231,0,0,16,20.36363636,0,1
36,271,0,0,17,21.45454545,0,1
28,185,0,0,18,19.63636364,0,1
70,12,0,0,18,19.63636364,0,1
66,0,0,0,18,20.36363636,0,1
10,0,0,0,19,20.72727273,0,1
2,0,0,0,20,20.36363636,0,1
6,0,0,0,20,20.36363636,0,1
10,93,0,0,21,20,0,1
66,313,0,0,23,20,0,1
139,262,0,0,26,20.36363636,0,1
67,229,0,0,27,21.45454545,0,1
30,239,0,0,28,20,0,1
42,182,0,0,30,21.45454545,0,1
56,2,0,0,30,19.63636364,0,1
44,0,0,0,30,19.63636364,0,1
10,0,0,0,31,20.72727273,0,1
2,0,0,0,32,21.09090909,0,1
8,0,0,0,32,20.36363636,0,1
8,6,0,0,32,19.63636364,0,1
9,206,1,1,32,20.36363636,0,1
114,255,-2,0,35,20.72727273,0,1
139,223,1,1,37,22.18181818,0,1
56,221,0,0,38,20.36363636,0,1
49,242,-1,0,40,17.45454545,0,1
10,0,0,0,0,21.09090909,0,1
9,69,1,1,2,20.36363636,0,1
58,243,0,0,4,20,0,1
128,223,0,0,4,20.36363636,0,1
120,249,0,0,4,19.63636364,0,1
65,209,1,1,6,20.36363636,0,1
34,233,0,0,6,19.63636364,0,1
54,33,0,0,6,21.81818182,0,1
48,0,0,0,6,20.36363636,0,1
16,0,0,0,6,20.36363636,0,1
8,0,0,0,6,23.27272727,0,1
10,0,0,0,6,21.09090909,0,1
4,0,0,0,6,21.09090909,0,1
4,211,0,0,6,21.09090909,0,1
96,216,0,0,6,19.63636364,0,1
136,194,0,0,7,21.45454545,0,1
68,185,0,0,9,22.18181818,0,1
52,255,0,0,10,19.63636364,0,1
54,212,0,0,10,21.81818182,0,1
64,3,0,0,10,20.36363636,0,1
44,0,0,0,10,20.36363636,0,1
16,0,0,0,10,20.36363636,0,1
6,0,0,0,11,22.90909091,0,1
10,0,0,0,13,20.72727273,0,1
14,68,0,0,14,20.36363636,0,1
31,219,-1,0,22,21.45454545,0,1
130,206,0,0,22,21.09090909,0,1
132,224,0,0,22,19.63636364,0,1
62,231,0,0,22,18.90909091,0,1
40,220,0,0,24,21.45454545,0,1
42,72,0,0,24,20.36363636,0,1
36,0,0,0,24,21.81818182,0,1
10,0,0,0,24,20.36363636,0,1
6,0,0,0,26,21.09090909,0,1
12,0,0,0,29,20.72727273,0,1
8,0,0,0,30,20.72727273,0,1
9,55,0,0,32,24,0,1
23,229,0,0,32,8.727272727,0,1
12,3,0,0,3,0,0,1
17,191,0,0,3,0,0,1
83,232,0,0,3,24,0,1
148,221,0,0,5,20.72727273,0,1
102,256,0,0,5,20.36363636,0,1
52,237,0,0,6,20.72727273,0,1
24,162,0,0,7,20.36363636,0,1
38,0,0,0,8,21.45454545,0,1
44,0,0,0,8,20.36363636,0,1
14,0,0,0,8,20.36363636,0,1
4,0,0,0,8,21.09090909,0,1
2,0,0,0,8,19.63636364,0,1
10,26,0,0,8,20.36363636,0,1
23,201,0,0,12,20.72727273,0,1
125,206,0,0,14,21.09090909,0,1
137,189,0,0,15,20.72727273,0,1
86,225,0,0,16,20.36363636,0,1
42,218,0,0,16,20.36363636,0,1
37,160,0,0,18,20.36363636,0,1
53,0,0,0,18,20.36363636,0,1
38,0,0,0,18,20.36363636,0,1
14,0,0,0,18,20.36363636,0,1
6,0,0,0,18,20.36363636,0,1
6,0,0,0,18,20.36363636,0,1
10,25,0,0,18,22.54545455,0,1
22,206,0,0,18,19.63636364,0,1
115,224,0,0,18,18.90909091,0,1
132,217,0,0,18,21.81818182,0,1
62,220,0,0,18,21.09090909,0,1
67,192,0,0,21,21.45454545,0,1
57,135,0,0,22,20.72727273,0,1
46,0,0,0,22,23.27272727,0,1
46,0,0,0,22,20.36363636,0,1
20,0,0,0,22,20.36363636,0,1
8,0,0,0,22,27.63636364,0,1
6,0,0,0,22,20.36363636,0,1
12,70,0,0,22,19.63636364,0,1
44,197,0,0,24,21.09090909,0,1
140,217,0,0,24,20.36363636,0,1
122,208,0,0,25,20,0,1
44,229,0,0,28,20,0,1
48,186,0,0,28,19.63636364,0,1
44,87,0,0,28,1.090909091,0,1
39,256,0,0,4,20.72727273,0,1
22,170,0,0,5,21.45454545,0,1
44,59,0,0,6,20,0,1
60,0,0,0,7,19.27272727,0,1
34,0,0,0,8,21.09090909,0,1
4,0,0,0,8,20.36363636,0,1
4,0,0,0,9,21.45454545,0,1
6,0,0,0,10,21.09090909,0,1
11,162,0,0,12,20.36363636,0,1
75,216,0,0,14,21.09090909,0,1
135,211,0,0,17,18.90909091,0,1
92,201,0,0,19,21.81818182,0,1
56,222,0,0,20,20.36363636,0,1
42,218,0,0,22,22.18181818,0,1
44,19,0,0,22,21.09090909,0,1
35,0,0,0,22,22.54545455,0,1
12,0,0,0,22,21.09090909,0,1
10,0,0,0,22,20.36363636,0,1
10,0,0,0,23,19.27272727,0,1
10,2,0,0,24,20.72727273,0,1
7,159,0,0,26,20.36363636,0,1
79,216,0,0,26,20.36363636,0,1
123,223,0,0,28,20,0,1
80,225,0,0,32,23.27272727,0,1
52,228,0,0,32,18.18181818,0,1
60,243,0,0,32,19.63636364,0,1
64,63,0,0,32,20.36363636,0,1
58,0,0,0,32,20.36363636,0,1
22,0,0,0,33,20.72727273,0,1
2,0,0,0,34,20.36363636,0,1
2,0,0,0,34,20.36363636,0,1
2,0,0,0,35,20,0,1
0,157,0,0,37,24.36363636,0,1
56,174,0,0,39,20,0,1
132,178,0,0,40,20.36363636,0,1
99,199,0,0,40,19.63636364,0,1
48,212,0,0,41,20.72727273,0,1
44,208,0,0,42,21.81818182,0,1
